"Step","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MAX","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MAX"
"4434","0.982421875","0.982421875","0.982421875","0.96875","0.96875","0.96875","0.86875","0.86875","0.86875","0.890625","0.890625","0.890625","0.900390625","0.900390625","0.900390625","0.94765625","0.94765625","0.94765625","0.92265625","0.92265625","0.92265625","0.940625","0.940625","0.940625","0.92578125","0.92578125","0.92578125","0.9","0.9","0.9"
"4435","0.9875","0.9875","0.9875","0.96484375","0.96484375","0.96484375","0.877734375","0.877734375","0.877734375","0.89140625","0.89140625","0.89140625","0.906640625","0.906640625","0.906640625","0.953515625","0.953515625","0.953515625","0.912890625","0.912890625","0.912890625","0.946484375","0.946484375","0.946484375","0.92265625","0.92265625","0.92265625","0.894140625","0.894140625","0.894140625"
"4436","0.9859375","0.9859375","0.9859375","0.969921875","0.969921875","0.969921875","0.87421875","0.87421875","0.87421875","0.886328125","0.886328125","0.886328125","0.9078125","0.9078125","0.9078125","0.940625","0.940625","0.940625","0.917578125","0.917578125","0.917578125","0.944921875","0.944921875","0.944921875","0.92265625","0.92265625","0.92265625","0.89921875","0.89921875","0.89921875"
"4437","0.984765625","0.984765625","0.984765625","0.968359375","0.968359375","0.968359375","0.8796875","0.8796875","0.8796875","0.89453125","0.89453125","0.89453125","0.90703125","0.90703125","0.90703125","0.94921875","0.94921875","0.94921875","0.919921875","0.919921875","0.919921875","0.944921875","0.944921875","0.944921875","0.921875","0.921875","0.921875","0.893359375","0.893359375","0.893359375"
"4438","0.98671875","0.98671875","0.98671875","0.9671875","0.9671875","0.9671875","0.8828125","0.8828125","0.8828125","0.902734375","0.902734375","0.902734375","0.914453125","0.914453125","0.914453125","0.94609375","0.94609375","0.94609375","0.920703125","0.920703125","0.920703125","0.936328125","0.936328125","0.936328125","0.91953125","0.91953125","0.91953125","0.91171875","0.91171875","0.91171875"
"4439","0.9859375","0.9859375","0.9859375","0.9609375","0.9609375","0.9609375","0.871484375","0.871484375","0.871484375","0.889453125","0.889453125","0.889453125","0.891796875","0.891796875","0.891796875","0.93671875","0.93671875","0.93671875","0.905078125","0.905078125","0.905078125","0.938671875","0.938671875","0.938671875","0.913671875","0.913671875","0.913671875","0.890234375","0.890234375","0.890234375"
"4440","0.9828125","0.9828125","0.9828125","0.96015625","0.96015625","0.96015625","0.864453125","0.864453125","0.864453125","0.889453125","0.889453125","0.889453125","0.9015625","0.9015625","0.9015625","0.943359375","0.943359375","0.943359375","0.914453125","0.914453125","0.914453125","0.932421875","0.932421875","0.932421875","0.919140625","0.919140625","0.919140625","0.89375","0.89375","0.89375"
"4441","0.98671875","0.98671875","0.98671875","0.959375","0.959375","0.959375","0.866796875","0.866796875","0.866796875","0.898828125","0.898828125","0.898828125","0.905078125","0.905078125","0.905078125","0.94609375","0.94609375","0.94609375","0.915234375","0.915234375","0.915234375","0.94921875","0.94921875","0.94921875","0.92578125","0.92578125","0.92578125","0.9","0.9","0.9"
"4442","0.983203125","0.983203125","0.983203125","0.96640625","0.96640625","0.96640625","0.877734375","0.877734375","0.877734375","0.896484375","0.896484375","0.896484375","0.90390625","0.90390625","0.90390625","0.951171875","0.951171875","0.951171875","0.925","0.925","0.925","0.944140625","0.944140625","0.944140625","0.92890625","0.92890625","0.92890625","0.902734375","0.902734375","0.902734375"
"4443","0.98203125","0.98203125","0.98203125","0.96328125","0.96328125","0.96328125","0.87578125","0.87578125","0.87578125","0.891015625","0.891015625","0.891015625","0.9046875","0.9046875","0.9046875","0.954296875","0.954296875","0.954296875","0.9203125","0.9203125","0.9203125","0.93984375","0.93984375","0.93984375","0.926953125","0.926953125","0.926953125","0.899609375","0.899609375","0.899609375"
"4444","0.983203125","0.983203125","0.983203125","0.962890625","0.962890625","0.962890625","0.87421875","0.87421875","0.87421875","0.88984375","0.88984375","0.88984375","0.9046875","0.9046875","0.9046875","0.9375","0.9375","0.9375","0.9125","0.9125","0.9125","0.93125","0.93125","0.93125","0.915625","0.915625","0.915625","0.8953125","0.8953125","0.8953125"
"4445","0.983203125","0.983203125","0.983203125","0.962890625","0.962890625","0.962890625","0.87265625","0.87265625","0.87265625","0.894140625","0.894140625","0.894140625","0.9","0.9","0.9","0.94375","0.94375","0.94375","0.91953125","0.91953125","0.91953125","0.93515625","0.93515625","0.93515625","0.919140625","0.919140625","0.919140625","0.901171875","0.901171875","0.901171875"
"4446","0.98671875","0.98671875","0.98671875","0.967578125","0.967578125","0.967578125","0.8640625","0.8640625","0.8640625","0.888671875","0.888671875","0.888671875","0.894921875","0.894921875","0.894921875","0.948046875","0.948046875","0.948046875","0.9171875","0.9171875","0.9171875","0.94140625","0.94140625","0.94140625","0.920703125","0.920703125","0.920703125","0.8921875","0.8921875","0.8921875"
"4447","0.986328125","0.986328125","0.986328125","0.95703125","0.95703125","0.95703125","0.869140625","0.869140625","0.869140625","0.8875","0.8875","0.8875","0.89609375","0.89609375","0.89609375","0.947265625","0.947265625","0.947265625","0.9125","0.9125","0.9125","0.94375","0.94375","0.94375","0.919140625","0.919140625","0.919140625","0.89453125","0.89453125","0.89453125"
"4448","0.98515625","0.98515625","0.98515625","0.96640625","0.96640625","0.96640625","0.874609375","0.874609375","0.874609375","0.88984375","0.88984375","0.88984375","0.9015625","0.9015625","0.9015625","0.93984375","0.93984375","0.93984375","0.919921875","0.919921875","0.919921875","0.94296875","0.94296875","0.94296875","0.925","0.925","0.925","0.90078125","0.90078125","0.90078125"
"4449","0.981640625","0.981640625","0.981640625","0.95859375","0.95859375","0.95859375","0.871484375","0.871484375","0.871484375","0.894140625","0.894140625","0.894140625","0.901953125","0.901953125","0.901953125","0.936328125","0.936328125","0.936328125","0.917578125","0.917578125","0.917578125","0.946484375","0.946484375","0.946484375","0.921484375","0.921484375","0.921484375","0.896484375","0.896484375","0.896484375"
"4450","0.98359375","0.98359375","0.98359375","0.964453125","0.964453125","0.964453125","0.870703125","0.870703125","0.870703125","0.8890625","0.8890625","0.8890625","0.90234375","0.90234375","0.90234375","0.948046875","0.948046875","0.948046875","0.929296875","0.929296875","0.929296875","0.94453125","0.94453125","0.94453125","0.9296875","0.9296875","0.9296875","0.905859375","0.905859375","0.905859375"
"4451","0.983203125","0.983203125","0.983203125","0.9640625","0.9640625","0.9640625","0.866015625","0.866015625","0.866015625","0.88828125","0.88828125","0.88828125","0.900390625","0.900390625","0.900390625","0.9546875","0.9546875","0.9546875","0.90703125","0.90703125","0.90703125","0.940234375","0.940234375","0.940234375","0.91328125","0.91328125","0.91328125","0.896484375","0.896484375","0.896484375"
"4452","0.9828125","0.9828125","0.9828125","0.9625","0.9625","0.9625","0.871484375","0.871484375","0.871484375","0.8953125","0.8953125","0.8953125","0.900390625","0.900390625","0.900390625","0.947265625","0.947265625","0.947265625","0.915625","0.915625","0.915625","0.94921875","0.94921875","0.94921875","0.927734375","0.927734375","0.927734375","0.90703125","0.90703125","0.90703125"
"4453","0.983203125","0.983203125","0.983203125","0.9609375","0.9609375","0.9609375","0.871484375","0.871484375","0.871484375","0.890625","0.890625","0.890625","0.903515625","0.903515625","0.903515625","0.946875","0.946875","0.946875","0.912890625","0.912890625","0.912890625","0.94453125","0.94453125","0.94453125","0.91953125","0.91953125","0.91953125","0.8921875","0.8921875","0.8921875"
"4454","0.98515625","0.98515625","0.98515625","0.9640625","0.9640625","0.9640625","0.870703125","0.870703125","0.870703125","0.89453125","0.89453125","0.89453125","0.90703125","0.90703125","0.90703125","0.942578125","0.942578125","0.942578125","0.923046875","0.923046875","0.923046875","0.946875","0.946875","0.946875","0.92109375","0.92109375","0.92109375","0.896875","0.896875","0.896875"
"4455","0.9875","0.9875","0.9875","0.966015625","0.966015625","0.966015625","0.88125","0.88125","0.88125","0.898046875","0.898046875","0.898046875","0.90390625","0.90390625","0.90390625","0.937109375","0.937109375","0.937109375","0.915625","0.915625","0.915625","0.933984375","0.933984375","0.933984375","0.913671875","0.913671875","0.913671875","0.9015625","0.9015625","0.9015625"
"4456","0.982421875","0.982421875","0.982421875","0.969921875","0.969921875","0.969921875","0.87265625","0.87265625","0.87265625","0.882421875","0.882421875","0.882421875","0.903515625","0.903515625","0.903515625","0.95078125","0.95078125","0.95078125","0.917578125","0.917578125","0.917578125","0.947265625","0.947265625","0.947265625","0.921484375","0.921484375","0.921484375","0.90078125","0.90078125","0.90078125"
"4457","0.98359375","0.98359375","0.98359375","0.963671875","0.963671875","0.963671875","0.8796875","0.8796875","0.8796875","0.890625","0.890625","0.890625","0.899609375","0.899609375","0.899609375","0.94296875","0.94296875","0.94296875","0.91796875","0.91796875","0.91796875","0.946484375","0.946484375","0.946484375","0.916015625","0.916015625","0.916015625","0.898828125","0.898828125","0.898828125"
"4458","0.983203125","0.983203125","0.983203125","0.9640625","0.9640625","0.9640625","0.8640625","0.8640625","0.8640625","0.884765625","0.884765625","0.884765625","0.891796875","0.891796875","0.891796875","0.9515625","0.9515625","0.9515625","0.9203125","0.9203125","0.9203125","0.9390625","0.9390625","0.9390625","0.923828125","0.923828125","0.923828125","0.89609375","0.89609375","0.89609375"
"4459","0.9828125","0.9828125","0.9828125","0.965234375","0.965234375","0.965234375","0.873828125","0.873828125","0.873828125","0.887109375","0.887109375","0.887109375","0.9015625","0.9015625","0.9015625","0.94609375","0.94609375","0.94609375","0.917578125","0.917578125","0.917578125","0.937109375","0.937109375","0.937109375","0.9265625","0.9265625","0.9265625","0.904296875","0.904296875","0.904296875"
"4460","0.984375","0.984375","0.984375","0.961328125","0.961328125","0.961328125","0.874609375","0.874609375","0.874609375","0.892578125","0.892578125","0.892578125","0.903515625","0.903515625","0.903515625","0.95","0.95","0.95","0.924609375","0.924609375","0.924609375","0.949609375","0.949609375","0.949609375","0.932421875","0.932421875","0.932421875","0.90703125","0.90703125","0.90703125"
"4461","0.987109375","0.987109375","0.987109375","0.958984375","0.958984375","0.958984375","0.875390625","0.875390625","0.875390625","0.882421875","0.882421875","0.882421875","0.8921875","0.8921875","0.8921875","0.9375","0.9375","0.9375","0.91796875","0.91796875","0.91796875","0.938671875","0.938671875","0.938671875","0.92109375","0.92109375","0.92109375","0.89140625","0.89140625","0.89140625"
"4462","0.987890625","0.987890625","0.987890625","0.95859375","0.95859375","0.95859375","0.86640625","0.86640625","0.86640625","0.891015625","0.891015625","0.891015625","0.89765625","0.89765625","0.89765625","0.948046875","0.948046875","0.948046875","0.920703125","0.920703125","0.920703125","0.937890625","0.937890625","0.937890625","0.918359375","0.918359375","0.918359375","0.90390625","0.90390625","0.90390625"
"4463","0.990234375","0.990234375","0.990234375","0.96640625","0.96640625","0.96640625","0.876171875","0.876171875","0.876171875","0.89453125","0.89453125","0.89453125","0.904296875","0.904296875","0.904296875","0.9453125","0.9453125","0.9453125","0.9234375","0.9234375","0.9234375","0.946875","0.946875","0.946875","0.924609375","0.924609375","0.924609375","0.90234375","0.90234375","0.90234375"
"4464","0.982421875","0.982421875","0.982421875","0.9609375","0.9609375","0.9609375","0.86796875","0.86796875","0.86796875","0.88671875","0.88671875","0.88671875","0.9046875","0.9046875","0.9046875","0.94375","0.94375","0.94375","0.926953125","0.926953125","0.926953125","0.942578125","0.942578125","0.942578125","0.9265625","0.9265625","0.9265625","0.896484375","0.896484375","0.896484375"
"4465","0.9828125","0.9828125","0.9828125","0.961328125","0.961328125","0.961328125","0.873828125","0.873828125","0.873828125","0.890625","0.890625","0.890625","0.891015625","0.891015625","0.891015625","0.948046875","0.948046875","0.948046875","0.919140625","0.919140625","0.919140625","0.940234375","0.940234375","0.940234375","0.9234375","0.9234375","0.9234375","0.896875","0.896875","0.896875"
"4466","0.98671875","0.98671875","0.98671875","0.96484375","0.96484375","0.96484375","0.884375","0.884375","0.884375","0.906640625","0.906640625","0.906640625","0.9109375","0.9109375","0.9109375","0.9546875","0.9546875","0.9546875","0.92890625","0.92890625","0.92890625","0.95234375","0.95234375","0.95234375","0.939453125","0.939453125","0.939453125","0.90625","0.90625","0.90625"
"4467","0.9828125","0.9828125","0.9828125","0.965234375","0.965234375","0.965234375","0.86953125","0.86953125","0.86953125","0.8828125","0.8828125","0.8828125","0.9","0.9","0.9","0.944140625","0.944140625","0.944140625","0.914453125","0.914453125","0.914453125","0.94609375","0.94609375","0.94609375","0.915625","0.915625","0.915625","0.8953125","0.8953125","0.8953125"
"4468","0.985546875","0.985546875","0.985546875","0.95859375","0.95859375","0.95859375","0.862890625","0.862890625","0.862890625","0.8875","0.8875","0.8875","0.902734375","0.902734375","0.902734375","0.944140625","0.944140625","0.944140625","0.910546875","0.910546875","0.910546875","0.93984375","0.93984375","0.93984375","0.909765625","0.909765625","0.909765625","0.905078125","0.905078125","0.905078125"
"4469","0.98671875","0.98671875","0.98671875","0.96796875","0.96796875","0.96796875","0.88125","0.88125","0.88125","0.890234375","0.890234375","0.890234375","0.891796875","0.891796875","0.891796875","0.94375","0.94375","0.94375","0.9140625","0.9140625","0.9140625","0.94453125","0.94453125","0.94453125","0.930078125","0.930078125","0.930078125","0.900390625","0.900390625","0.900390625"
"4470","0.98203125","0.98203125","0.98203125","0.965625","0.965625","0.965625","0.868359375","0.868359375","0.868359375","0.88828125","0.88828125","0.88828125","0.894921875","0.894921875","0.894921875","0.949609375","0.949609375","0.949609375","0.923046875","0.923046875","0.923046875","0.9453125","0.9453125","0.9453125","0.927734375","0.927734375","0.927734375","0.897265625","0.897265625","0.897265625"
"4471","0.982421875","0.982421875","0.982421875","0.96171875","0.96171875","0.96171875","0.862890625","0.862890625","0.862890625","0.878125","0.878125","0.878125","0.89609375","0.89609375","0.89609375","0.943359375","0.943359375","0.943359375","0.9140625","0.9140625","0.9140625","0.94140625","0.94140625","0.94140625","0.9203125","0.9203125","0.9203125","0.896484375","0.896484375","0.896484375"
"4472","0.985546875","0.985546875","0.985546875","0.96640625","0.96640625","0.96640625","0.880078125","0.880078125","0.880078125","0.880859375","0.880859375","0.880859375","0.89453125","0.89453125","0.89453125","0.945703125","0.945703125","0.945703125","0.916015625","0.916015625","0.916015625","0.943359375","0.943359375","0.943359375","0.91875","0.91875","0.91875","0.894140625","0.894140625","0.894140625"
"4473","0.98359375","0.98359375","0.98359375","0.966015625","0.966015625","0.966015625","0.88046875","0.88046875","0.88046875","0.88984375","0.88984375","0.88984375","0.902734375","0.902734375","0.902734375","0.940625","0.940625","0.940625","0.91796875","0.91796875","0.91796875","0.945703125","0.945703125","0.945703125","0.92578125","0.92578125","0.92578125","0.9","0.9","0.9"
"4474","0.98671875","0.98671875","0.98671875","0.96796875","0.96796875","0.96796875","0.871875","0.871875","0.871875","0.889453125","0.889453125","0.889453125","0.90234375","0.90234375","0.90234375","0.947265625","0.947265625","0.947265625","0.921484375","0.921484375","0.921484375","0.941796875","0.941796875","0.941796875","0.91953125","0.91953125","0.91953125","0.902734375","0.902734375","0.902734375"
"4475","0.98359375","0.98359375","0.98359375","0.957421875","0.957421875","0.957421875","0.86328125","0.86328125","0.86328125","0.88984375","0.88984375","0.88984375","0.898046875","0.898046875","0.898046875","0.948046875","0.948046875","0.948046875","0.915625","0.915625","0.915625","0.940625","0.940625","0.940625","0.924609375","0.924609375","0.924609375","0.894140625","0.894140625","0.894140625"
