"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MAX"
"4460","0.95703125","0.95703125","0.95703125","0.94921875","0.94921875","0.94921875","0.865234375","0.865234375","0.865234375","0.89453125","0.89453125","0.89453125","0.916015625","0.916015625","0.916015625","0.9267578125","0.9267578125","0.9267578125","0.9130859375","0.9130859375","0.9130859375","0.9150390625","0.9150390625","0.9150390625","0.9208984375","0.9208984375","0.9208984375","0.8984375","0.8984375","0.8984375"
"4461","0.9658203125","0.9658203125","0.9658203125","0.9443359375","0.9443359375","0.9443359375","0.8671875","0.8671875","0.8671875","0.896484375","0.896484375","0.896484375","0.90234375","0.90234375","0.90234375","0.9228515625","0.9228515625","0.9228515625","0.91015625","0.91015625","0.91015625","0.92578125","0.92578125","0.92578125","0.9140625","0.9140625","0.9140625","0.9111328125","0.9111328125","0.9111328125"
"4462","0.96875","0.96875","0.96875","0.9482421875","0.9482421875","0.9482421875","0.853515625","0.853515625","0.853515625","0.8974609375","0.8974609375","0.8974609375","0.8974609375","0.8974609375","0.8974609375","0.9228515625","0.9228515625","0.9228515625","0.908203125","0.908203125","0.908203125","0.9375","0.9375","0.9375","0.9150390625","0.9150390625","0.9150390625","0.8857421875","0.8857421875","0.8857421875"
"4463","0.9638671875","0.9638671875","0.9638671875","0.953125","0.953125","0.953125","0.8759765625","0.8759765625","0.8759765625","0.90625","0.90625","0.90625","0.90625","0.90625","0.90625","0.9384765625","0.9384765625","0.9384765625","0.912109375","0.912109375","0.912109375","0.93359375","0.93359375","0.93359375","0.9150390625","0.9150390625","0.9150390625","0.9052734375","0.9052734375","0.9052734375"
"4464","0.970703125","0.970703125","0.970703125","0.9560546875","0.9560546875","0.9560546875","0.853515625","0.853515625","0.853515625","0.8818359375","0.8818359375","0.8818359375","0.9033203125","0.9033203125","0.9033203125","0.9296875","0.9296875","0.9296875","0.9111328125","0.9111328125","0.9111328125","0.9306640625","0.9306640625","0.9306640625","0.9052734375","0.9052734375","0.9052734375","0.896484375","0.896484375","0.896484375"
"4465","0.96484375","0.96484375","0.96484375","0.94921875","0.94921875","0.94921875","0.876953125","0.876953125","0.876953125","0.9169921875","0.9169921875","0.9169921875","0.91015625","0.91015625","0.91015625","0.9443359375","0.9443359375","0.9443359375","0.935546875","0.935546875","0.935546875","0.9384765625","0.9384765625","0.9384765625","0.9306640625","0.9306640625","0.9306640625","0.9013671875","0.9013671875","0.9013671875"
"4466","0.9599609375","0.9599609375","0.9599609375","0.951171875","0.951171875","0.951171875","0.8662109375","0.8662109375","0.8662109375","0.904296875","0.904296875","0.904296875","0.91796875","0.91796875","0.91796875","0.9287109375","0.9287109375","0.9287109375","0.9189453125","0.9189453125","0.9189453125","0.9267578125","0.9267578125","0.9267578125","0.927734375","0.927734375","0.927734375","0.904296875","0.904296875","0.904296875"
"4467","0.9541015625","0.9541015625","0.9541015625","0.9580078125","0.9580078125","0.9580078125","0.859375","0.859375","0.859375","0.8896484375","0.8896484375","0.8896484375","0.908203125","0.908203125","0.908203125","0.9423828125","0.9423828125","0.9423828125","0.92578125","0.92578125","0.92578125","0.931640625","0.931640625","0.931640625","0.92578125","0.92578125","0.92578125","0.8955078125","0.8955078125","0.8955078125"
"4468","0.9541015625","0.9541015625","0.9541015625","0.951171875","0.951171875","0.951171875","0.8544921875","0.8544921875","0.8544921875","0.89453125","0.89453125","0.89453125","0.91796875","0.91796875","0.91796875","0.9267578125","0.9267578125","0.9267578125","0.9091796875","0.9091796875","0.9091796875","0.91796875","0.91796875","0.91796875","0.9072265625","0.9072265625","0.9072265625","0.9033203125","0.9033203125","0.9033203125"
"4469","0.9736328125","0.9736328125","0.9736328125","0.9501953125","0.9501953125","0.9501953125","0.8740234375","0.8740234375","0.8740234375","0.88671875","0.88671875","0.88671875","0.90234375","0.90234375","0.90234375","0.9453125","0.9453125","0.9453125","0.916015625","0.916015625","0.916015625","0.9423828125","0.9423828125","0.9423828125","0.9208984375","0.9208984375","0.9208984375","0.8896484375","0.8896484375","0.8896484375"
"4470","0.953125","0.953125","0.953125","0.94140625","0.94140625","0.94140625","0.8515625","0.8515625","0.8515625","0.8896484375","0.8896484375","0.8896484375","0.904296875","0.904296875","0.904296875","0.9228515625","0.9228515625","0.9228515625","0.9052734375","0.9052734375","0.9052734375","0.9287109375","0.9287109375","0.9287109375","0.91015625","0.91015625","0.91015625","0.8955078125","0.8955078125","0.8955078125"
"4471","0.9658203125","0.9658203125","0.9658203125","0.9365234375","0.9365234375","0.9365234375","0.85546875","0.85546875","0.85546875","0.8876953125","0.8876953125","0.8876953125","0.900390625","0.900390625","0.900390625","0.91796875","0.91796875","0.91796875","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.9287109375","0.9287109375","0.9287109375","0.8916015625","0.8916015625","0.8916015625"
"4472","0.9677734375","0.9677734375","0.9677734375","0.9580078125","0.9580078125","0.9580078125","0.89453125","0.89453125","0.89453125","0.912109375","0.912109375","0.912109375","0.919921875","0.919921875","0.919921875","0.9404296875","0.9404296875","0.9404296875","0.939453125","0.939453125","0.939453125","0.9375","0.9375","0.9375","0.9423828125","0.9423828125","0.9423828125","0.9150390625","0.9150390625","0.9150390625"
"4473","0.95703125","0.95703125","0.95703125","0.9619140625","0.9619140625","0.9619140625","0.87109375","0.87109375","0.87109375","0.8994140625","0.8994140625","0.8994140625","0.9169921875","0.9169921875","0.9169921875","0.9326171875","0.9326171875","0.9326171875","0.908203125","0.908203125","0.908203125","0.9462890625","0.9462890625","0.9462890625","0.916015625","0.916015625","0.916015625","0.9013671875","0.9013671875","0.9013671875"
"4474","0.9697265625","0.9697265625","0.9697265625","0.9443359375","0.9443359375","0.9443359375","0.8955078125","0.8955078125","0.8955078125","0.912109375","0.912109375","0.912109375","0.9287109375","0.9287109375","0.9287109375","0.939453125","0.939453125","0.939453125","0.9365234375","0.9365234375","0.9365234375","0.92578125","0.92578125","0.92578125","0.9384765625","0.9384765625","0.9384765625","0.916015625","0.916015625","0.916015625"
"4475","0.9599609375","0.9599609375","0.9599609375","0.9482421875","0.9482421875","0.9482421875","0.8681640625","0.8681640625","0.8681640625","0.8876953125","0.8876953125","0.8876953125","0.90625","0.90625","0.90625","0.9326171875","0.9326171875","0.9326171875","0.9189453125","0.9189453125","0.9189453125","0.9345703125","0.9345703125","0.9345703125","0.9111328125","0.9111328125","0.9111328125","0.904296875","0.904296875","0.904296875"
"4476","0.95703125","0.95703125","0.95703125","0.951171875","0.951171875","0.951171875","0.87890625","0.87890625","0.87890625","0.9072265625","0.9072265625","0.9072265625","0.919921875","0.919921875","0.919921875","0.9345703125","0.9345703125","0.9345703125","0.92578125","0.92578125","0.92578125","0.9326171875","0.9326171875","0.9326171875","0.9130859375","0.9130859375","0.9130859375","0.900390625","0.900390625","0.900390625"
"4477","0.962890625","0.962890625","0.962890625","0.95703125","0.95703125","0.95703125","0.8642578125","0.8642578125","0.8642578125","0.9052734375","0.9052734375","0.9052734375","0.9189453125","0.9189453125","0.9189453125","0.9345703125","0.9345703125","0.9345703125","0.921875","0.921875","0.921875","0.9228515625","0.9228515625","0.9228515625","0.927734375","0.927734375","0.927734375","0.916015625","0.916015625","0.916015625"
"4478","0.9638671875","0.9638671875","0.9638671875","0.9521484375","0.9521484375","0.9521484375","0.87890625","0.87890625","0.87890625","0.8994140625","0.8994140625","0.8994140625","0.90234375","0.90234375","0.90234375","0.9296875","0.9296875","0.9296875","0.9189453125","0.9189453125","0.9189453125","0.94921875","0.94921875","0.94921875","0.919921875","0.919921875","0.919921875","0.9033203125","0.9033203125","0.9033203125"
"4479","0.970703125","0.970703125","0.970703125","0.947265625","0.947265625","0.947265625","0.8662109375","0.8662109375","0.8662109375","0.87890625","0.87890625","0.87890625","0.8994140625","0.8994140625","0.8994140625","0.92578125","0.92578125","0.92578125","0.908203125","0.908203125","0.908203125","0.927734375","0.927734375","0.927734375","0.921875","0.921875","0.921875","0.896484375","0.896484375","0.896484375"
"4480","0.9716796875","0.9716796875","0.9716796875","0.9560546875","0.9560546875","0.9560546875","0.8818359375","0.8818359375","0.8818359375","0.919921875","0.919921875","0.919921875","0.9248046875","0.9248046875","0.9248046875","0.9228515625","0.9228515625","0.9228515625","0.9453125","0.9453125","0.9453125","0.935546875","0.935546875","0.935546875","0.9375","0.9375","0.9375","0.9248046875","0.9248046875","0.9248046875"
"4481","0.9775390625","0.9775390625","0.9775390625","0.9658203125","0.9658203125","0.9658203125","0.8720703125","0.8720703125","0.8720703125","0.89453125","0.89453125","0.89453125","0.9130859375","0.9130859375","0.9130859375","0.94921875","0.94921875","0.94921875","0.9189453125","0.9189453125","0.9189453125","0.93359375","0.93359375","0.93359375","0.9169921875","0.9169921875","0.9169921875","0.8916015625","0.8916015625","0.8916015625"
"4482","0.9677734375","0.9677734375","0.9677734375","0.9541015625","0.9541015625","0.9541015625","0.873046875","0.873046875","0.873046875","0.90234375","0.90234375","0.90234375","0.916015625","0.916015625","0.916015625","0.9287109375","0.9287109375","0.9287109375","0.916015625","0.916015625","0.916015625","0.9228515625","0.9228515625","0.9228515625","0.9267578125","0.9267578125","0.9267578125","0.896484375","0.896484375","0.896484375"
"4483","0.9658203125","0.9658203125","0.9658203125","0.9404296875","0.9404296875","0.9404296875","0.857421875","0.857421875","0.857421875","0.896484375","0.896484375","0.896484375","0.900390625","0.900390625","0.900390625","0.935546875","0.935546875","0.935546875","0.9296875","0.9296875","0.9296875","0.94140625","0.94140625","0.94140625","0.935546875","0.935546875","0.935546875","0.900390625","0.900390625","0.900390625"
"4484","0.953125","0.953125","0.953125","0.96484375","0.96484375","0.96484375","0.8642578125","0.8642578125","0.8642578125","0.900390625","0.900390625","0.900390625","0.912109375","0.912109375","0.912109375","0.919921875","0.919921875","0.919921875","0.9111328125","0.9111328125","0.9111328125","0.9423828125","0.9423828125","0.9423828125","0.9228515625","0.9228515625","0.9228515625","0.8994140625","0.8994140625","0.8994140625"
"4485","0.9765625","0.9765625","0.9765625","0.9541015625","0.9541015625","0.9541015625","0.8466796875","0.8466796875","0.8466796875","0.87890625","0.87890625","0.87890625","0.890625","0.890625","0.890625","0.9365234375","0.9365234375","0.9365234375","0.8974609375","0.8974609375","0.8974609375","0.935546875","0.935546875","0.935546875","0.90234375","0.90234375","0.90234375","0.888671875","0.888671875","0.888671875"
"4486","0.96875","0.96875","0.96875","0.955078125","0.955078125","0.955078125","0.873046875","0.873046875","0.873046875","0.9033203125","0.9033203125","0.9033203125","0.912109375","0.912109375","0.912109375","0.9375","0.9375","0.9375","0.9287109375","0.9287109375","0.9287109375","0.93359375","0.93359375","0.93359375","0.927734375","0.927734375","0.927734375","0.90234375","0.90234375","0.90234375"
"4487","0.9697265625","0.9697265625","0.9697265625","0.955078125","0.955078125","0.955078125","0.8896484375","0.8896484375","0.8896484375","0.9091796875","0.9091796875","0.9091796875","0.9189453125","0.9189453125","0.9189453125","0.919921875","0.919921875","0.919921875","0.9208984375","0.9208984375","0.9208984375","0.9384765625","0.9384765625","0.9384765625","0.9296875","0.9296875","0.9296875","0.9189453125","0.9189453125","0.9189453125"
"4488","0.9697265625","0.9697265625","0.9697265625","0.9326171875","0.9326171875","0.9326171875","0.861328125","0.861328125","0.861328125","0.89453125","0.89453125","0.89453125","0.9013671875","0.9013671875","0.9013671875","0.9111328125","0.9111328125","0.9111328125","0.8974609375","0.8974609375","0.8974609375","0.9150390625","0.9150390625","0.9150390625","0.9052734375","0.9052734375","0.9052734375","0.8916015625","0.8916015625","0.8916015625"
"4489","0.96484375","0.96484375","0.96484375","0.95703125","0.95703125","0.95703125","0.8720703125","0.8720703125","0.8720703125","0.9052734375","0.9052734375","0.9052734375","0.9052734375","0.9052734375","0.9052734375","0.9384765625","0.9384765625","0.9384765625","0.916015625","0.916015625","0.916015625","0.9326171875","0.9326171875","0.9326171875","0.9189453125","0.9189453125","0.9189453125","0.8876953125","0.8876953125","0.8876953125"
"4490","0.9619140625","0.9619140625","0.9619140625","0.9453125","0.9453125","0.9453125","0.8837890625","0.8837890625","0.8837890625","0.9130859375","0.9130859375","0.9130859375","0.916015625","0.916015625","0.916015625","0.9453125","0.9453125","0.9453125","0.9248046875","0.9248046875","0.9248046875","0.9384765625","0.9384765625","0.9384765625","0.9296875","0.9296875","0.9296875","0.9091796875","0.9091796875","0.9091796875"
"4491","0.966796875","0.966796875","0.966796875","0.962890625","0.962890625","0.962890625","0.8681640625","0.8681640625","0.8681640625","0.89453125","0.89453125","0.89453125","0.900390625","0.900390625","0.900390625","0.9296875","0.9296875","0.9296875","0.9091796875","0.9091796875","0.9091796875","0.9287109375","0.9287109375","0.9287109375","0.912109375","0.912109375","0.912109375","0.8857421875","0.8857421875","0.8857421875"
"4492","0.9580078125","0.9580078125","0.9580078125","0.9462890625","0.9462890625","0.9462890625","0.87890625","0.87890625","0.87890625","0.9072265625","0.9072265625","0.9072265625","0.9169921875","0.9169921875","0.9169921875","0.935546875","0.935546875","0.935546875","0.9296875","0.9296875","0.9296875","0.9248046875","0.9248046875","0.9248046875","0.931640625","0.931640625","0.931640625","0.9189453125","0.9189453125","0.9189453125"
"4493","0.96875","0.96875","0.96875","0.962890625","0.962890625","0.962890625","0.8662109375","0.8662109375","0.8662109375","0.9013671875","0.9013671875","0.9013671875","0.912109375","0.912109375","0.912109375","0.9296875","0.9296875","0.9296875","0.9228515625","0.9228515625","0.9228515625","0.93359375","0.93359375","0.93359375","0.921875","0.921875","0.921875","0.9150390625","0.9150390625","0.9150390625"
"4494","0.96875","0.96875","0.96875","0.953125","0.953125","0.953125","0.8779296875","0.8779296875","0.8779296875","0.8896484375","0.8896484375","0.8896484375","0.9033203125","0.9033203125","0.9033203125","0.92578125","0.92578125","0.92578125","0.9306640625","0.9306640625","0.9306640625","0.93359375","0.93359375","0.93359375","0.9296875","0.9296875","0.9296875","0.9091796875","0.9091796875","0.9091796875"
"4495","0.95703125","0.95703125","0.95703125","0.953125","0.953125","0.953125","0.8525390625","0.8525390625","0.8525390625","0.9033203125","0.9033203125","0.9033203125","0.9208984375","0.9208984375","0.9208984375","0.9384765625","0.9384765625","0.9384765625","0.9296875","0.9296875","0.9296875","0.9443359375","0.9443359375","0.9443359375","0.921875","0.921875","0.921875","0.8984375","0.8984375","0.8984375"
"4496","0.96484375","0.96484375","0.96484375","0.9521484375","0.9521484375","0.9521484375","0.86328125","0.86328125","0.86328125","0.8876953125","0.8876953125","0.8876953125","0.896484375","0.896484375","0.896484375","0.927734375","0.927734375","0.927734375","0.921875","0.921875","0.921875","0.939453125","0.939453125","0.939453125","0.91796875","0.91796875","0.91796875","0.8935546875","0.8935546875","0.8935546875"
"4497","0.9765625","0.9765625","0.9765625","0.9580078125","0.9580078125","0.9580078125","0.8798828125","0.8798828125","0.8798828125","0.9033203125","0.9033203125","0.9033203125","0.9189453125","0.9189453125","0.9189453125","0.92578125","0.92578125","0.92578125","0.9345703125","0.9345703125","0.9345703125","0.9375","0.9375","0.9375","0.935546875","0.935546875","0.935546875","0.9111328125","0.9111328125","0.9111328125"
"4498","0.9619140625","0.9619140625","0.9619140625","0.9638671875","0.9638671875","0.9638671875","0.8876953125","0.8876953125","0.8876953125","0.9208984375","0.9208984375","0.9208984375","0.908203125","0.908203125","0.908203125","0.9384765625","0.9384765625","0.9384765625","0.923828125","0.923828125","0.923828125","0.9326171875","0.9326171875","0.9326171875","0.9228515625","0.9228515625","0.9228515625","0.919921875","0.919921875","0.919921875"
"4499","0.9677734375","0.9677734375","0.9677734375","0.9521484375","0.9521484375","0.9521484375","0.9033203125","0.9033203125","0.9033203125","0.9208984375","0.9208984375","0.9208984375","0.9306640625","0.9306640625","0.9306640625","0.94921875","0.94921875","0.94921875","0.9326171875","0.9326171875","0.9326171875","0.9560546875","0.9560546875","0.9560546875","0.935546875","0.935546875","0.935546875","0.92578125","0.92578125","0.92578125"
"4500","0.9580078125","0.9580078125","0.9580078125","0.955078125","0.955078125","0.955078125","0.8935546875","0.8935546875","0.8935546875","0.912109375","0.912109375","0.912109375","0.904296875","0.904296875","0.904296875","0.9443359375","0.9443359375","0.9443359375","0.92578125","0.92578125","0.92578125","0.9375","0.9375","0.9375","0.923828125","0.923828125","0.923828125","0.9150390625","0.9150390625","0.9150390625"
